"","Method","PercentSampled","EquivalentPerGenRate","R_Squared"
"4175","Clock Rate",0.2,0.75,0.873625083648011
"4176","Clock Rate",0.2,1.5,0.933048382593303
"4177","Clock Rate",0.2,3,0.962412832174415
"4178","Generation",0.2,0.25,0.495645203503069
"4179","Clock Rate",0.2,0.1,0.440310215558379
"4180","Clock Rate",0.2,0.2,0.541911986627602
"4181","Clock Rate",0.2,0.5,0.774856118273341
"4182","Clock Rate",0.2,1,0.855494119187747
"4183","Clock Rate",0.2,2,0.970293768496191
"4184","Clock Rate",0.2,0.05,0.326032214547776
"4185","Clock Rate",0.2,0.15,0.649532209336851
"4186","Clock Rate",0.2,0.25,0.60461805215115
"4187","Clock Rate",0.2,0.75,0.873625083648011
"4188","Clock Rate",0.2,1.5,0.933048382593303
"4189","Clock Rate",0.2,3,0.962412832174415
"4190","Generation",0.2,0.75,0.777173597511376
"4191","Clock Rate",0.2,0.1,0.440310215558379
"4192","Clock Rate",0.2,0.2,0.541911986627602
"4193","Clock Rate",0.2,0.5,0.774856118273341
"4194","Clock Rate",0.2,1,0.855494119187747
"4195","Clock Rate",0.2,2,0.970293768496191
"4196","Clock Rate",0.2,0.05,0.326032214547776
"4197","Clock Rate",0.2,0.15,0.649532209336851
"4198","Clock Rate",0.2,0.25,0.60461805215115
"4199","Clock Rate",0.2,0.75,0.873625083648011
"4200","Clock Rate",0.2,1.5,0.933048382593303
"4201","Clock Rate",0.2,3,0.962412832174415
"4202","Generation",0.2,1.5,0.888958625500833
"4203","Clock Rate",0.2,0.1,0.440310215558379
"4204","Clock Rate",0.2,0.2,0.541911986627602
"4205","Clock Rate",0.2,0.5,0.774856118273341
"4206","Clock Rate",0.2,1,0.855494119187747
"4207","Clock Rate",0.2,2,0.970293768496191
"4208","Clock Rate",0.2,0.05,0.326032214547776
"4209","Clock Rate",0.2,0.15,0.649532209336851
"4210","Clock Rate",0.2,0.25,0.60461805215115
"4211","Clock Rate",0.2,0.75,0.873625083648011
"4212","Clock Rate",0.2,1.5,0.933048382593303
"4213","Clock Rate",0.2,3,0.962412832174415
"4214","Generation",0.2,3,0.917849551646314
"4215","Clock Rate",0.2,0.1,0.440310215558379
"4216","Clock Rate",0.2,0.2,0.541911986627602
"4217","Clock Rate",0.2,0.5,0.774856118273341
"4218","Clock Rate",0.2,1,0.855494119187747
"4219","Clock Rate",0.2,2,0.970293768496191
"4220","Clock Rate",0.2,0.05,0.326032214547776
"4221","Clock Rate",0.2,0.15,0.649532209336851
"4222","Clock Rate",0.2,0.25,0.60461805215115
"4223","Clock Rate",0.2,0.75,0.873625083648011
"4224","Clock Rate",0.2,1.5,0.933048382593303
"4225","Clock Rate",0.2,3,0.962412832174415
"4226","Generation",0.01,0.1,0.231402206434593
"4227","Clock Rate",0.01,0.1,0.479825311662287
"4228","Clock Rate",0.01,0.2,0.669079296269049
"4229","Clock Rate",0.01,0.5,0.859294173937479
"4230","Clock Rate",0.01,1,0.939736878478806
"4231","Clock Rate",0.01,2,0.949177359153129
"4232","Clock Rate",0.01,0.05,0.746263186400815
"4233","Clock Rate",0.01,0.15,0.795056086206342
"4234","Clock Rate",0.01,0.25,0.801145465723783
"4235","Clock Rate",0.01,0.75,0.885864879862263
"4236","Clock Rate",0.01,1.5,0.95872075636895
"4237","Clock Rate",0.01,3,0.985226667619585
"4238","Generation",0.01,0.2,0.772077321719973
"4239","Clock Rate",0.01,0.1,0.479825311662287
"4240","Clock Rate",0.01,0.2,0.669079296269049
"4241","Clock Rate",0.01,0.5,0.859294173937479
"4242","Clock Rate",0.01,1,0.939736878478806
"4243","Clock Rate",0.01,2,0.949177359153129
"4244","Clock Rate",0.01,0.05,0.746263186400815
"4245","Clock Rate",0.01,0.15,0.795056086206342
"4246","Clock Rate",0.01,0.25,0.801145465723783
"4247","Clock Rate",0.01,0.75,0.885864879862263
"4248","Clock Rate",0.01,1.5,0.95872075636895
"4249","Clock Rate",0.01,3,0.985226667619585
"4250","Generation",0.01,0.5,0.795817210919151
"4251","Clock Rate",0.01,0.1,0.479825311662287
"4252","Clock Rate",0.01,0.2,0.669079296269049
"4253","Clock Rate",0.01,0.5,0.859294173937479
"4254","Clock Rate",0.01,1,0.939736878478806
"4255","Clock Rate",0.01,2,0.949177359153129
"4256","Clock Rate",0.01,0.05,0.746263186400815
"4257","Clock Rate",0.01,0.15,0.795056086206342
"4258","Clock Rate",0.01,0.25,0.801145465723783
"4259","Clock Rate",0.01,0.75,0.885864879862263
"4260","Clock Rate",0.01,1.5,0.95872075636895
"4261","Clock Rate",0.01,3,0.985226667619585
"4262","Generation",0.01,1,0.962217254839797
"4263","Clock Rate",0.01,0.1,0.479825311662287
"4264","Clock Rate",0.01,0.2,0.669079296269049
"4265","Clock Rate",0.01,0.5,0.859294173937479
"4266","Clock Rate",0.01,1,0.939736878478806
"4267","Clock Rate",0.01,2,0.949177359153129
"4268","Clock Rate",0.01,0.05,0.746263186400815
"4269","Clock Rate",0.01,0.15,0.795056086206342
"4270","Clock Rate",0.01,0.25,0.801145465723783
"4271","Clock Rate",0.01,0.75,0.885864879862263
"4272","Clock Rate",0.01,1.5,0.95872075636895
"4273","Clock Rate",0.01,3,0.985226667619585
"4274","Generation",0.01,2,0.799683972072438
"4275","Clock Rate",0.01,0.1,0.479825311662287
"4276","Clock Rate",0.01,0.2,0.669079296269049
"4277","Clock Rate",0.01,0.5,0.859294173937479
"4278","Clock Rate",0.01,1,0.939736878478806
"4279","Clock Rate",0.01,2,0.949177359153129
"4280","Clock Rate",0.01,0.05,0.746263186400815
"4281","Clock Rate",0.01,0.15,0.795056086206342
"4282","Clock Rate",0.01,0.25,0.801145465723783
"4283","Clock Rate",0.01,0.75,0.885864879862263
"4284","Clock Rate",0.01,1.5,0.95872075636895
"4285","Clock Rate",0.01,3,0.985226667619585
"4286","Generation",0.01,0.05,0.0847546241226912
"4287","Clock Rate",0.01,0.1,0.479825311662287
"4288","Clock Rate",0.01,0.2,0.669079296269049
"4289","Clock Rate",0.01,0.5,0.859294173937479
"4290","Clock Rate",0.01,1,0.939736878478806
"4291","Clock Rate",0.01,2,0.949177359153129
"4292","Clock Rate",0.01,0.05,0.746263186400815
"4293","Clock Rate",0.01,0.15,0.795056086206342
"4294","Clock Rate",0.01,0.25,0.801145465723783
"4295","Clock Rate",0.01,0.75,0.885864879862263
"4296","Clock Rate",0.01,1.5,0.95872075636895
"4297","Clock Rate",0.01,3,0.985226667619585
"4298","Generation",0.01,0.15,0.704546082164261
"4299","Clock Rate",0.01,0.1,0.479825311662287
"4300","Clock Rate",0.01,0.2,0.669079296269049
"4301","Clock Rate",0.01,0.5,0.859294173937479
"4302","Clock Rate",0.01,1,0.939736878478806
"4303","Clock Rate",0.01,2,0.949177359153129
"4304","Clock Rate",0.01,0.05,0.746263186400815
"4305","Clock Rate",0.01,0.15,0.795056086206342
"4306","Clock Rate",0.01,0.25,0.801145465723783
"4307","Clock Rate",0.01,0.75,0.885864879862263
"4308","Clock Rate",0.01,1.5,0.95872075636895
"4309","Clock Rate",0.01,3,0.985226667619585
"4310","Generation",0.01,0.25,0.524735808716602
"4311","Clock Rate",0.01,0.1,0.479825311662287
"4312","Clock Rate",0.01,0.2,0.669079296269049
"4313","Clock Rate",0.01,0.5,0.859294173937479
"4314","Clock Rate",0.01,1,0.939736878478806
"4315","Clock Rate",0.01,2,0.949177359153129
"4316","Clock Rate",0.01,0.05,0.746263186400815
"4317","Clock Rate",0.01,0.15,0.795056086206342
"4318","Clock Rate",0.01,0.25,0.801145465723783
"4319","Clock Rate",0.01,0.75,0.885864879862263
"4320","Clock Rate",0.01,1.5,0.95872075636895
"4321","Clock Rate",0.01,3,0.985226667619585
"4322","Generation",0.01,0.75,0.916633508104178
"4323","Clock Rate",0.01,0.1,0.479825311662287
"4324","Clock Rate",0.01,0.2,0.669079296269049
"4325","Clock Rate",0.01,0.5,0.859294173937479
"4326","Clock Rate",0.01,1,0.939736878478806
"4327","Clock Rate",0.01,2,0.949177359153129
"4328","Clock Rate",0.01,0.05,0.746263186400815
"4329","Clock Rate",0.01,0.15,0.795056086206342
"4330","Clock Rate",0.01,0.25,0.801145465723783
"4331","Clock Rate",0.01,0.75,0.885864879862263
"4332","Clock Rate",0.01,1.5,0.95872075636895
"4333","Clock Rate",0.01,3,0.985226667619585
"4334","Generation",0.01,1.5,0.859995930213761
"4335","Clock Rate",0.01,0.1,0.479825311662287
"4336","Clock Rate",0.01,0.2,0.669079296269049
"4337","Clock Rate",0.01,0.5,0.859294173937479
"4338","Clock Rate",0.01,1,0.939736878478806
"4339","Clock Rate",0.01,2,0.949177359153129
"4340","Clock Rate",0.01,0.05,0.746263186400815
"4341","Clock Rate",0.01,0.15,0.795056086206342
"4342","Clock Rate",0.01,0.25,0.801145465723783
"4343","Clock Rate",0.01,0.75,0.885864879862263
"4344","Clock Rate",0.01,1.5,0.95872075636895
"4345","Clock Rate",0.01,3,0.985226667619585
"4346","Generation",0.01,3,0.918560214134302
"4347","Clock Rate",0.01,0.1,0.479825311662287
"4348","Clock Rate",0.01,0.2,0.669079296269049
"4349","Clock Rate",0.01,0.5,0.859294173937479
"4350","Clock Rate",0.01,1,0.939736878478806
"4351","Clock Rate",0.01,2,0.949177359153129
"4352","Clock Rate",0.01,0.05,0.746263186400815
"4353","Clock Rate",0.01,0.15,0.795056086206342
"4354","Clock Rate",0.01,0.25,0.801145465723783
"4355","Clock Rate",0.01,0.75,0.885864879862263
"4356","Clock Rate",0.01,1.5,0.95872075636895
"4357","Clock Rate",0.01,3,0.985226667619585
"4358","Generation",0.05,0.1,0.320601377211291
"4359","Clock Rate",0.05,0.1,0.581633796456291
"4360","Clock Rate",0.05,0.2,0.599963058801749
"4361","Clock Rate",0.05,0.5,0.948934302497436
"4362","Clock Rate",0.05,1,0.919911070862591
"4363","Clock Rate",0.05,2,0.957385839226988
"4364","Clock Rate",0.05,0.05,0.87305523602209
"4365","Clock Rate",0.05,0.15,0.791485116373818
"4366","Clock Rate",0.05,0.25,0.834380821455912
"4367","Clock Rate",0.05,0.75,0.916426402719745
"4368","Clock Rate",0.05,1.5,0.957787350599991
"4369","Clock Rate",0.05,3,0.98455700911097
"4370","Generation",0.05,0.2,0.666928393158548
"4371","Clock Rate",0.05,0.1,0.581633796456291
"4372","Clock Rate",0.05,0.2,0.599963058801749
"4373","Clock Rate",0.05,0.5,0.948934302497436
"4374","Clock Rate",0.05,1,0.919911070862591
"4375","Clock Rate",0.05,2,0.957385839226988
"4376","Clock Rate",0.05,0.05,0.87305523602209
"4377","Clock Rate",0.05,0.15,0.791485116373818
"4378","Clock Rate",0.05,0.25,0.834380821455912
"4379","Clock Rate",0.05,0.75,0.916426402719745
"4380","Clock Rate",0.05,1.5,0.957787350599991
"4381","Clock Rate",0.05,3,0.98455700911097
"4382","Generation",0.05,0.5,0.796824868214071
"4383","Clock Rate",0.05,0.1,0.581633796456291
"4384","Clock Rate",0.05,0.2,0.599963058801749
"4385","Clock Rate",0.05,0.5,0.948934302497436
"4386","Clock Rate",0.05,1,0.919911070862591
"4387","Clock Rate",0.05,2,0.957385839226988
"4388","Clock Rate",0.05,0.05,0.87305523602209
"4389","Clock Rate",0.05,0.15,0.791485116373818
"4390","Clock Rate",0.05,0.25,0.834380821455912
"4391","Clock Rate",0.05,0.75,0.916426402719745
"4392","Clock Rate",0.05,1.5,0.957787350599991
"4393","Clock Rate",0.05,3,0.98455700911097
"4394","Generation",0.05,1,0.915452575189088
"4395","Clock Rate",0.05,0.1,0.581633796456291
"4396","Clock Rate",0.05,0.2,0.599963058801749
"4397","Clock Rate",0.05,0.5,0.948934302497436
"4398","Clock Rate",0.05,1,0.919911070862591
"4399","Clock Rate",0.05,2,0.957385839226988
"4400","Clock Rate",0.05,0.05,0.87305523602209
"4401","Clock Rate",0.05,0.15,0.791485116373818
"4402","Clock Rate",0.05,0.25,0.834380821455912
"4403","Clock Rate",0.05,0.75,0.916426402719745
"4404","Clock Rate",0.05,1.5,0.957787350599991
"4405","Clock Rate",0.05,3,0.98455700911097
"4406","Generation",0.05,2,0.798902465109406
"4407","Clock Rate",0.05,0.1,0.581633796456291
"4408","Clock Rate",0.05,0.2,0.599963058801749
"4409","Clock Rate",0.05,0.5,0.948934302497436
"4410","Clock Rate",0.05,1,0.919911070862591
"4411","Clock Rate",0.05,2,0.957385839226988
"4412","Clock Rate",0.05,0.05,0.87305523602209
"4413","Clock Rate",0.05,0.15,0.791485116373818
"4414","Clock Rate",0.05,0.25,0.834380821455912
"4415","Clock Rate",0.05,0.75,0.916426402719745
"4416","Clock Rate",0.05,1.5,0.957787350599991
"4417","Clock Rate",0.05,3,0.98455700911097
"4418","Generation",0.05,0.05,0.0263345404906579
"4419","Clock Rate",0.05,0.1,0.581633796456291
"4420","Clock Rate",0.05,0.2,0.599963058801749
"4421","Clock Rate",0.05,0.5,0.948934302497436
"4422","Clock Rate",0.05,1,0.919911070862591
"4423","Clock Rate",0.05,2,0.957385839226988
"4424","Clock Rate",0.05,0.05,0.87305523602209
"4425","Clock Rate",0.05,0.15,0.791485116373818
"4426","Clock Rate",0.05,0.25,0.834380821455912
"4427","Clock Rate",0.05,0.75,0.916426402719745
"4428","Clock Rate",0.05,1.5,0.957787350599991
"4429","Clock Rate",0.05,3,0.98455700911097
"4430","Generation",0.05,0.15,0.741942984913096
"4431","Clock Rate",0.05,0.1,0.581633796456291
"4432","Clock Rate",0.05,0.2,0.599963058801749
"4433","Clock Rate",0.05,0.5,0.948934302497436
"4434","Clock Rate",0.05,1,0.919911070862591
"4435","Clock Rate",0.05,2,0.957385839226988
"4436","Clock Rate",0.05,0.05,0.87305523602209
"4437","Clock Rate",0.05,0.15,0.791485116373818
"4438","Clock Rate",0.05,0.25,0.834380821455912
"4439","Clock Rate",0.05,0.75,0.916426402719745
"4440","Clock Rate",0.05,1.5,0.957787350599991
"4441","Clock Rate",0.05,3,0.98455700911097
"4442","Generation",0.05,0.25,0.477396382408195
"4443","Clock Rate",0.05,0.1,0.581633796456291
"4444","Clock Rate",0.05,0.2,0.599963058801749
"4445","Clock Rate",0.05,0.5,0.948934302497436
"4446","Clock Rate",0.05,1,0.919911070862591
"4447","Clock Rate",0.05,2,0.957385839226988
"4448","Clock Rate",0.05,0.05,0.87305523602209
"4449","Clock Rate",0.05,0.15,0.791485116373818
"4450","Clock Rate",0.05,0.25,0.834380821455912
"4451","Clock Rate",0.05,0.75,0.916426402719745
"4452","Clock Rate",0.05,1.5,0.957787350599991
"4453","Clock Rate",0.05,3,0.98455700911097
"4454","Generation",0.05,0.75,0.79239274676089
"4455","Clock Rate",0.05,0.1,0.581633796456291
"4456","Clock Rate",0.05,0.2,0.599963058801749
"4457","Clock Rate",0.05,0.5,0.948934302497436
"4458","Clock Rate",0.05,1,0.919911070862591
"4459","Clock Rate",0.05,2,0.957385839226988
"4460","Clock Rate",0.05,0.05,0.87305523602209
"4461","Clock Rate",0.05,0.15,0.791485116373818
"4462","Clock Rate",0.05,0.25,0.834380821455912
"4463","Clock Rate",0.05,0.75,0.916426402719745
"4464","Clock Rate",0.05,1.5,0.957787350599991
"4465","Clock Rate",0.05,3,0.98455700911097
"4466","Generation",0.05,1.5,0.911500444922169
"4467","Clock Rate",0.05,0.1,0.581633796456291
"4468","Clock Rate",0.05,0.2,0.599963058801749
"4469","Clock Rate",0.05,0.5,0.948934302497436
"4470","Clock Rate",0.05,1,0.919911070862591
"4471","Clock Rate",0.05,2,0.957385839226988
"4472","Clock Rate",0.05,0.05,0.87305523602209
"4473","Clock Rate",0.05,0.15,0.791485116373818
"4474","Clock Rate",0.05,0.25,0.834380821455912
"4475","Clock Rate",0.05,0.75,0.916426402719745
"4476","Clock Rate",0.05,1.5,0.957787350599991
"4477","Clock Rate",0.05,3,0.98455700911097
"4478","Generation",0.05,3,0.91509319667913
"4479","Clock Rate",0.05,0.1,0.581633796456291
"4480","Clock Rate",0.05,0.2,0.599963058801749
"4481","Clock Rate",0.05,0.5,0.948934302497436
"4482","Clock Rate",0.05,1,0.919911070862591
"4483","Clock Rate",0.05,2,0.957385839226988
"4484","Clock Rate",0.05,0.05,0.87305523602209
"4485","Clock Rate",0.05,0.15,0.791485116373818
"4486","Clock Rate",0.05,0.25,0.834380821455912
"4487","Clock Rate",0.05,0.75,0.916426402719745
"4488","Clock Rate",0.05,1.5,0.957787350599991
"4489","Clock Rate",0.05,3,0.98455700911097
"4490","Generation",0.1,0.1,0.33513941271032
"4491","Clock Rate",0.1,0.1,0.525882936147042
"4492","Clock Rate",0.1,0.2,0.709522221174509
"4493","Clock Rate",0.1,0.5,0.937547100346025
"4494","Clock Rate",0.1,1,0.930733084966369
"4495","Clock Rate",0.1,2,0.967081299154452
"4496","Clock Rate",0.1,0.05,0.812059885697242
"4497","Clock Rate",0.1,0.15,0.799123691352774
"4498","Clock Rate",0.1,0.25,0.82292600407636
"4499","Clock Rate",0.1,0.75,0.940092179716238
"4500","Clock Rate",0.1,1.5,0.946472352128896
"4501","Clock Rate",0.1,3,0.97804433832083
"4502","Generation",0.1,0.2,0.667426479735363
"4503","Clock Rate",0.1,0.1,0.525882936147042
"4504","Clock Rate",0.1,0.2,0.709522221174509
"4505","Clock Rate",0.1,0.5,0.937547100346025
"4506","Clock Rate",0.1,1,0.930733084966369
"4507","Clock Rate",0.1,2,0.967081299154452
"4508","Clock Rate",0.1,0.05,0.812059885697242
"4509","Clock Rate",0.1,0.15,0.799123691352774
"4510","Clock Rate",0.1,0.25,0.82292600407636
"4511","Clock Rate",0.1,0.75,0.940092179716238
"4512","Clock Rate",0.1,1.5,0.946472352128896
"4513","Clock Rate",0.1,3,0.97804433832083
"4514","Generation",0.1,0.5,0.811984628083503
"4515","Clock Rate",0.1,0.1,0.525882936147042
"4516","Clock Rate",0.1,0.2,0.709522221174509
"4517","Clock Rate",0.1,0.5,0.937547100346025
"4518","Clock Rate",0.1,1,0.930733084966369
"4519","Clock Rate",0.1,2,0.967081299154452
"4520","Clock Rate",0.1,0.05,0.812059885697242
"4521","Clock Rate",0.1,0.15,0.799123691352774
"4522","Clock Rate",0.1,0.25,0.82292600407636
"4523","Clock Rate",0.1,0.75,0.940092179716238
"4524","Clock Rate",0.1,1.5,0.946472352128896
"4525","Clock Rate",0.1,3,0.97804433832083
"4526","Generation",0.1,1,0.934639373052171
"4527","Clock Rate",0.1,0.1,0.525882936147042
"4528","Clock Rate",0.1,0.2,0.709522221174509
"4529","Clock Rate",0.1,0.5,0.937547100346025
"4530","Clock Rate",0.1,1,0.930733084966369
"4531","Clock Rate",0.1,2,0.967081299154452
"4532","Clock Rate",0.1,0.05,0.812059885697242
"4533","Clock Rate",0.1,0.15,0.799123691352774
"4534","Clock Rate",0.1,0.25,0.82292600407636
"4535","Clock Rate",0.1,0.75,0.940092179716238
"4536","Clock Rate",0.1,1.5,0.946472352128896
"4537","Clock Rate",0.1,3,0.97804433832083
"4538","Generation",0.1,2,0.847383146013764
"4539","Clock Rate",0.1,0.1,0.525882936147042
"4540","Clock Rate",0.1,0.2,0.709522221174509
"4541","Clock Rate",0.1,0.5,0.937547100346025
"4542","Clock Rate",0.1,1,0.930733084966369
"4543","Clock Rate",0.1,2,0.967081299154452
"4544","Clock Rate",0.1,0.05,0.812059885697242
"4545","Clock Rate",0.1,0.15,0.799123691352774
"4546","Clock Rate",0.1,0.25,0.82292600407636
"4547","Clock Rate",0.1,0.75,0.940092179716238
"4548","Clock Rate",0.1,1.5,0.946472352128896
"4549","Clock Rate",0.1,3,0.97804433832083
"4550","Generation",0.1,0.05,0.000112681557655663
"4551","Clock Rate",0.1,0.1,0.525882936147042
"4552","Clock Rate",0.1,0.2,0.709522221174509
"4553","Clock Rate",0.1,0.5,0.937547100346025
"4554","Clock Rate",0.1,1,0.930733084966369
"4555","Clock Rate",0.1,2,0.967081299154452
"4556","Clock Rate",0.1,0.05,0.812059885697242
"4557","Clock Rate",0.1,0.15,0.799123691352774
"4558","Clock Rate",0.1,0.25,0.82292600407636
"4559","Clock Rate",0.1,0.75,0.940092179716238
"4560","Clock Rate",0.1,1.5,0.946472352128896
"4561","Clock Rate",0.1,3,0.97804433832083
"4562","Generation",0.1,0.15,0.675349849053391
"4563","Clock Rate",0.1,0.1,0.525882936147042
"4564","Clock Rate",0.1,0.2,0.709522221174509
"4565","Clock Rate",0.1,0.5,0.937547100346025
"4566","Clock Rate",0.1,1,0.930733084966369
"4567","Clock Rate",0.1,2,0.967081299154452
"4568","Clock Rate",0.1,0.05,0.812059885697242
"4569","Clock Rate",0.1,0.15,0.799123691352774
"4570","Clock Rate",0.1,0.25,0.82292600407636
"4571","Clock Rate",0.1,0.75,0.940092179716238
"4572","Clock Rate",0.1,1.5,0.946472352128896
"4573","Clock Rate",0.1,3,0.97804433832083
"4574","Generation",0.1,0.25,0.532797730400513
"4575","Clock Rate",0.1,0.1,0.525882936147042
"4576","Clock Rate",0.1,0.2,0.709522221174509
"4577","Clock Rate",0.1,0.5,0.937547100346025
"4578","Clock Rate",0.1,1,0.930733084966369
"4579","Clock Rate",0.1,2,0.967081299154452
"4580","Clock Rate",0.1,0.05,0.812059885697242
"4581","Clock Rate",0.1,0.15,0.799123691352774
"4582","Clock Rate",0.1,0.25,0.82292600407636
"4583","Clock Rate",0.1,0.75,0.940092179716238
"4584","Clock Rate",0.1,1.5,0.946472352128896
"4585","Clock Rate",0.1,3,0.97804433832083
"4586","Generation",0.1,0.75,0.749565857243939
"4587","Clock Rate",0.1,0.1,0.525882936147042
"4588","Clock Rate",0.1,0.2,0.709522221174509
"4589","Clock Rate",0.1,0.5,0.937547100346025
"4590","Clock Rate",0.1,1,0.930733084966369
"4591","Clock Rate",0.1,2,0.967081299154452
"4592","Clock Rate",0.1,0.05,0.812059885697242
"4593","Clock Rate",0.1,0.15,0.799123691352774
"4594","Clock Rate",0.1,0.25,0.82292600407636
"4595","Clock Rate",0.1,0.75,0.940092179716238
"4596","Clock Rate",0.1,1.5,0.946472352128896
"4597","Clock Rate",0.1,3,0.97804433832083
"4598","Generation",0.1,1.5,0.905327819460898
"4599","Clock Rate",0.1,0.1,0.525882936147042
"4600","Clock Rate",0.1,0.2,0.709522221174509
"4601","Clock Rate",0.1,0.5,0.937547100346025
"4602","Clock Rate",0.1,1,0.930733084966369
"4603","Clock Rate",0.1,2,0.967081299154452
"4604","Clock Rate",0.1,0.05,0.812059885697242
"4605","Clock Rate",0.1,0.15,0.799123691352774
"4606","Clock Rate",0.1,0.25,0.82292600407636
"4607","Clock Rate",0.1,0.75,0.940092179716238
"4608","Clock Rate",0.1,1.5,0.946472352128896
"4609","Clock Rate",0.1,3,0.97804433832083
"4610","Generation",0.1,3,0.935912098048523
"4611","Clock Rate",0.1,0.1,0.525882936147042
"4612","Clock Rate",0.1,0.2,0.709522221174509
"4613","Clock Rate",0.1,0.5,0.937547100346025
"4614","Clock Rate",0.1,1,0.930733084966369
"4615","Clock Rate",0.1,2,0.967081299154452
"4616","Clock Rate",0.1,0.05,0.812059885697242
"4617","Clock Rate",0.1,0.15,0.799123691352774
"4618","Clock Rate",0.1,0.25,0.82292600407636
"4619","Clock Rate",0.1,0.75,0.940092179716238
"4620","Clock Rate",0.1,1.5,0.946472352128896
"4621","Clock Rate",0.1,3,0.97804433832083
"4622","Generation",0.2,0.1,0.286010346865764
"4623","Clock Rate",0.2,0.1,0.577709225263884
"4624","Clock Rate",0.2,0.2,0.65395998888283
"4625","Clock Rate",0.2,0.5,0.931295694027309
"4626","Clock Rate",0.2,1,0.93165399327832
"4627","Clock Rate",0.2,2,0.958739602276867
"4628","Clock Rate",0.2,0.05,0.812770134360644
"4629","Clock Rate",0.2,0.15,0.809020190846342
"4630","Clock Rate",0.2,0.25,0.815420517890366
"4631","Clock Rate",0.2,0.75,0.940974985418286
"4632","Clock Rate",0.2,1.5,0.94488144169021
"4633","Clock Rate",0.2,3,0.981661321055532
"4634","Generation",0.2,0.2,0.696856811347554
"4635","Clock Rate",0.2,0.1,0.577709225263884
"4636","Clock Rate",0.2,0.2,0.65395998888283
"4637","Clock Rate",0.2,0.5,0.931295694027309
"4638","Clock Rate",0.2,1,0.93165399327832
"4639","Clock Rate",0.2,2,0.958739602276867
"4640","Clock Rate",0.2,0.05,0.812770134360644
"4641","Clock Rate",0.2,0.15,0.809020190846342
"4642","Clock Rate",0.2,0.25,0.815420517890366
"4643","Clock Rate",0.2,0.75,0.940974985418286
"4644","Clock Rate",0.2,1.5,0.94488144169021
"4645","Clock Rate",0.2,3,0.981661321055532
"4646","Generation",0.2,0.5,0.835046802537962
"4647","Clock Rate",0.2,0.1,0.577709225263884
"4648","Clock Rate",0.2,0.2,0.65395998888283
"4649","Clock Rate",0.2,0.5,0.931295694027309
"4650","Clock Rate",0.2,1,0.93165399327832
"4651","Clock Rate",0.2,2,0.958739602276867
"4652","Clock Rate",0.2,0.05,0.812770134360644
"4653","Clock Rate",0.2,0.15,0.809020190846342
"4654","Clock Rate",0.2,0.25,0.815420517890366
"4655","Clock Rate",0.2,0.75,0.940974985418286
"4656","Clock Rate",0.2,1.5,0.94488144169021
"4657","Clock Rate",0.2,3,0.981661321055532
"4658","Generation",0.2,1,0.933526744596936
"4659","Clock Rate",0.2,0.1,0.577709225263884
"4660","Clock Rate",0.2,0.2,0.65395998888283
"4661","Clock Rate",0.2,0.5,0.931295694027309
"4662","Clock Rate",0.2,1,0.93165399327832
"4663","Clock Rate",0.2,2,0.958739602276867
"4664","Clock Rate",0.2,0.05,0.812770134360644
"4665","Clock Rate",0.2,0.15,0.809020190846342
"4666","Clock Rate",0.2,0.25,0.815420517890366
"4667","Clock Rate",0.2,0.75,0.940974985418286
"4668","Clock Rate",0.2,1.5,0.94488144169021
"4669","Clock Rate",0.2,3,0.981661321055532
"4670","Generation",0.2,2,0.829182706011549
"4671","Clock Rate",0.2,0.1,0.577709225263884
"4672","Clock Rate",0.2,0.2,0.65395998888283
"4673","Clock Rate",0.2,0.5,0.931295694027309
"4674","Clock Rate",0.2,1,0.93165399327832
"4675","Clock Rate",0.2,2,0.958739602276867
"4676","Clock Rate",0.2,0.05,0.812770134360644
"4677","Clock Rate",0.2,0.15,0.809020190846342
"4678","Clock Rate",0.2,0.25,0.815420517890366
"4679","Clock Rate",0.2,0.75,0.940974985418286
"4680","Clock Rate",0.2,1.5,0.94488144169021
"4681","Clock Rate",0.2,3,0.981661321055532
"4682","Generation",0.2,0.05,0.00696080563617698
"4683","Clock Rate",0.2,0.1,0.577709225263884
"4684","Clock Rate",0.2,0.2,0.65395998888283
"4685","Clock Rate",0.2,0.5,0.931295694027309
"4686","Clock Rate",0.2,1,0.93165399327832
"4687","Clock Rate",0.2,2,0.958739602276867
